id,value
Y427,0.0
Y428,0.0
Y429,0.0
Y430,0.0
Y431,0.0
Y432,0.0
Y433,0.0
Y434,0.17305418991408036
Y435,0.0
Y436,0.0
Y437,0.0
Y438,0.0
Y439,0.0
Y440,0.0
Y441,0.0
Y442,0.0
Y443,0.0
Y444,0.0
Y445,0.0
Y446,0.0
Y447,0.0
Y448,0.0
Y449,0.0
Y450,0.0
Y451,0.0
Y452,0.0
Y453,0.0
Y454,0.0
Y455,0.0
Y456,0.011898223704013555
Y457,0.0
Y458,0.0
Y459,0.0
Y460,0.0
Y461,0.0
Y462,0.0
Y463,0.0
Y464,0.0
Y465,0.0
Y466,0.0
Y467,0.0
Y468,0.0
Y469,0.0
Y470,0.0
Y471,0.0
Y472,0.0
Y473,0.0
Y474,0.0
Y475,0.0
Y476,0.0
Y477,0.0
Y478,0.0
Y479,0.0
Y480,0.0
Y481,0.010120097405780388
Y482,0.0
Y483,0.0
Y484,0.0
Y485,0.0
Y486,0.0
Y487,0.0
Y488,0.0
Y489,0.0
Y490,0.0
Y491,0.0
Y492,0.0
Y493,6.602383005067689
Y494,0.0
Y495,0.0
Y496,0.0
Y497,0.0
Y498,0.0
Y499,0.0
Y500,0.0
Y501,0.0
Y502,0.0
Y503,0.0
Y504,0.0
Y505,0.0
Y506,0.0
Y507,0.0
Y508,0.0
Y509,0.0
Y510,0.0
Y511,0.0
Y512,0.0
Y513,0.0
Y514,0.0
Y515,0.0
Y516,0.0
Y517,0.0
Y518,0.0
Y519,0.0
Y520,0.0
Y521,0.0
Y522,0.011699389570195088
Y523,0.0
Y524,0.0
Y525,0.0
Y526,0.0
Y527,0.0
Y528,0.0
Y529,0.0
Y530,0.0
Y531,0.0
Y532,0.0
Y533,0.0
Y534,0.0
Y535,0.0
Y536,0.0
Y537,0.0
Y538,0.0
Y539,0.0
Y540,0.0
Y541,0.0
Y542,0.0
Y543,0.0
Y544,0.0
Y545,0.0
Y546,0.0
Y547,0.0
Y548,0.0
Y549,0.0
Y550,0.0
Y551,0.0
Y552,0.0
Y553,0.0
Y554,0.0
Y555,0.0
Y556,0.0
Y557,0.0
Y558,0.0
Y559,0.0
Y560,0.0
Y561,0.0
Y562,0.0
Y563,0.0
Y564,0.0
Y565,0.0
Y566,0.0
Y567,0.0
Y568,0.0
Y569,0.0
Y570,0.0
Y571,0.0
Y572,0.0
Y573,0.0
Y574,0.0
Y575,0.0
Y576,0.0
Y577,0.0
Y578,0.0
Y579,0.11282388379170638
Y580,0.0
Y581,0.0
Y582,0.0
Y583,0.0
Y584,0.0
Y585,0.0
Y586,0.0
Y587,0.0
Y588,0.0
Y589,0.0
Y590,0.0
Y591,0.12388920154017086
Y592,0.0
Y593,0.0
Y594,0.0
Y595,0.0
Y596,0.0
Y597,0.0
Y598,0.0
Y599,0.0
Y600,0.0
Y601,0.0
Y602,0.0
Y603,0.0
Y604,0.0
Y605,0.0
Y606,0.0
Y607,0.0
Y608,0.0
Y609,0.0
Y610,0.0
Y611,0.0
Y612,0.0
Y613,0.0
Y614,1.1014342200652762
Y615,0.0
Y616,0.0
Y617,0.0
Y618,0.0
Y619,0.0
Y620,0.0
Y621,0.0
Y622,0.0
Y623,0.0
Y624,0.0
Y625,0.0
Y626,0.0
Y627,0.0
Y628,0.0
Y629,0.0
Y630,0.0
Y631,0.0
Y632,0.0
Y633,0.0
Y634,1.7979400358563946
Y635,0.0
Y636,0.0
Y637,0.0
Y638,0.0
Y639,0.0
Y640,0.0
Y641,0.0
Y642,0.0
Y643,0.0
Y644,0.0
Y645,0.0
Y646,0.0
Y647,0.0
Y648,0.0
Y649,0.0
Y650,0.0
Y651,0.0
Y652,0.0
Y653,0.0
Y654,0.0
Y655,0.0
Y656,0.0
Y657,0.0
Y658,0.0
Y659,0.0
Y660,0.0
Y661,0.0
Y662,0.0
Y663,0.0
Y664,0.0
Y665,0.0
Y666,0.0
Y667,0.0
Y668,1.4474818939149436
Y669,0.0
Y670,0.0
Y671,0.0
Y672,0.0
Y673,0.0
Y674,0.0
Y675,0.0
Y676,0.0
Y677,0.0
Y678,0.0
Y679,0.0
Y680,0.0
Y681,0.0
Y682,0.0
Y683,0.0
Y684,0.0
Y685,0.0
Y686,0.0
Y687,0.0
Y688,0.0
Y689,0.0
Y690,0.01854970942352618
Y691,0.0
Y692,0.0
Y693,0.0
Y694,0.0
Y695,0.0
Y696,0.0
Y697,0.0
Y698,0.0
Y699,0.0
Y700,0.0
Y701,0.0
Y702,0.0
Y703,0.0
Y704,0.0
Y705,0.0
Y706,0.0
Y707,0.0
Y708,0.0
Y709,0.8209107987053801
Y710,0.0
Y711,0.0
Y712,0.0
Y713,0.0
Y714,0.0
Y715,0.0
Y716,0.0
Y717,0.0
Y718,0.0
Y719,0.0
Y720,0.0
Y721,0.0
Y722,0.0
Y723,0.0
Y724,0.0
Y725,0.0
Y726,0.0
Y727,0.0
Y728,0.0
Y729,0.0
Y730,0.0
Y731,0.0
Y732,0.0
Y733,0.0
Y734,0.0
Y735,0.0
Y736,0.0
Y737,0.0
Y738,0.0
Y739,0.0
Y740,0.0
Y741,0.0
Y742,0.0
Y743,0.0
Y744,0.0
Y745,0.0
Y746,0.9378380497730904
Y747,0.0
Y748,0.0
Y749,0.0
Y750,0.0
Y751,0.0
Y752,0.0
Y753,0.0
Y754,0.0
Y755,0.0
Y756,0.0
Y757,0.0
Y758,0.0
Y759,0.0
Y760,0.0
Y761,0.0
Y762,0.0
Y763,0.0
Y764,0.0
Y765,0.0
Y766,0.0
Y767,0.0
Y768,0.0
Y769,0.0
Y770,0.0
Y771,0.0
Y772,0.0
Y773,0.3430879132597833
Y774,0.0
Y775,0.0
Y776,0.0
Y777,0.0
Y778,0.0
Y779,0.0
Y780,0.0
Y781,0.0
Y782,0.0
Y783,0.0
Y784,0.0
Y785,1.242216402046868
Y786,0.0
Y787,0.0
Y788,0.0
Y789,0.0
Y790,0.0
Y791,0.0
Y792,0.0
Y793,0.0
Y794,0.0
Y795,0.044148108979473556
Y796,0.0
Y797,0.0
Y798,0.4457718091975204
Y799,0.0
Y800,0.0
Y801,0.0
Y802,0.0
Y803,0.0
Y804,0.0
Y805,0.0
Y806,0.0
Y807,0.0
Y808,0.0
Y809,0.0
Y810,0.0
Y811,0.0
Y812,0.0
Y813,0.0
Y814,0.0
Y815,0.0
Y816,0.0
Y817,0.0
Y818,0.0
Y819,0.0
Y820,0.0
Y821,0.0
Y822,0.020529448948621676
Y823,0.0
Y824,0.0
Y825,0.0
Y826,0.0
Y827,0.0
Y828,0.0
Y829,0.35505896323192504
Y830,0.0
Y831,0.0
Y832,0.0
Y833,0.0
Y834,0.1885596686040969
Y835,0.0
Y836,0.0
Y837,0.0
Y838,0.0
Y839,0.0
Y840,0.0
Y841,0.0
Y842,0.0
Y843,0.0
Y844,0.0
Y845,0.0
Y846,0.0
Y847,0.0
Y848,0.0
Y849,0.0
Y850,0.0
Y851,0.0
Y852,0.0
Y853,0.0
Y854,0.0
Y855,0.0
Y856,0.0
Y857,0.4624075773792485
Y858,0.0
Y859,0.0
Y860,0.14669470696478448
Y861,0.0
Y862,0.0
Y863,0.0
Y864,0.0
Y865,0.0
Y866,0.0
Y867,0.0
Y868,0.0
Y869,0.0
Y870,0.0
Y871,0.0
Y872,0.0
Y873,0.0
Y874,0.0
Y875,0.0
Y876,0.0
Y877,0.0
Y878,0.0
Y879,0.0
Y880,0.0
Y881,0.0
Y882,0.0
Y883,0.0
Y884,0.0
Y885,0.0
Y886,0.0
Y887,0.0
Y888,0.0
Y889,0.0
Y890,0.0
Y891,0.0
Y892,0.0
Y893,0.0
Y894,0.0
Y895,0.0
Y896,0.0
Y897,0.0
Y898,0.0
Y899,0.0
Y900,0.0
Y901,0.0
Y902,0.0
Y903,0.0
Y904,0.0
Y905,0.0
Y906,0.0
Y907,0.0
Y908,0.0
Y909,0.0
Y910,0.0
Y911,0.0
Y912,0.0
Y913,0.0
Y914,0.0
Y915,0.0
Y916,0.0
Y917,0.0
Y918,0.0
Y919,0.0
Y920,0.0
Y921,0.0
Y922,0.0
Y923,0.0
Y924,0.0
Y925,0.0
Y926,0.0
Y927,0.0
Y928,0.0
Y929,0.0
Y930,0.0
Y931,0.0
Y932,0.0
Y933,0.0
Y934,0.0
Y935,0.0
Y936,0.0
Y937,0.0
Y938,0.0
Y939,0.0
Y940,0.0
Y941,0.0
Y942,0.0
Y943,0.0
Y944,0.0
Y945,0.0
Y946,0.0
Y947,0.0
Y948,0.0
Y949,NA
Y950,0.0
Y951,0.0
Y952,0.0
Y953,0.0
Y954,0.0
Y955,0.0
Y956,0.0
Y957,0.0
Y958,0.0
Y959,0.0
Y960,0.0
Y961,0.0
Y962,0.07250843312307563
Y963,0.0
Y964,0.0
Y965,0.0
Y966,0.0
Y967,0.0
Y968,0.0
Y969,0.0
Y970,0.0
Y971,0.0046128645697347944
Y972,0.0
Y973,0.0
Y974,0.0
Y975,0.0
Y976,0.0
Y977,0.0
Y978,0.0
Y979,0.0
Y980,27.735631322088057
Y981,0.0
Y982,0.0
Y983,0.0
Y984,0.0
Y985,0.0
Y986,0.4182409421638847
Y987,0.0
Y988,0.0
Y989,0.0
Y990,0.0
Y991,0.0
Y992,0.0
Y993,0.0
Y994,0.0
Y995,0.0
Y996,0.0
Y997,0.0
Y998,0.0
Y999,0.0
Y1000,0.0
Y1001,0.0
Y1002,0.0
Y1003,0.0
Y1004,0.0
Y1005,0.0
Y1006,0.0
Y1007,0.0
Y1008,0.0
Y1009,0.0
Y1010,0.0
Y1011,0.0
Y1012,2.8071884374493195
Y1013,86.0127722828859
Y1014,100.34055664277741
Y1015,0.0
Y1016,0.0
Y1017,0.0
Y1018,0.0
Y1019,0.0
Y1020,0.0
Y1021,0.0
Y1022,0.0
Y1023,0.0
Y1024,0.0
Y1025,0.0
Y1026,0.0
Y1027,0.0
Y1028,0.0
Y1029,1.188966881297174
Y1030,0.0
Y1031,0.0
Y1032,0.0
Y1033,0.0
Y1034,0.0
Y1035,0.0
Y1036,0.0
Y1037,0.0
Y1038,0.0
Y1039,0.0
Y1040,0.0
Y1041,0.0
Y1042,0.0
Y1043,0.0
Y1044,0.0
Y1045,0.0
Y1046,3.8173906806898823
Y1047,0.0
Y1048,0.0
Y1049,0.0
Y1050,0.0
Y1051,0.0
Y1052,0.0
Y1053,0.0
Y1054,0.0
Y1055,0.0
Y1056,0.0
Y1057,6.255127056736975
Y1058,0.0
Y1059,0.0
Y1060,0.0
Y1061,0.0
Y1062,0.0
Y1063,0.0
Y1064,0.0
Y1065,0.0
Y1066,0.0
Y1067,0.0
Y1068,0.0
Y1069,0.0
Y1070,0.0
Y1071,0.0
Y1072,0.0
Y1073,0.0
Y1074,0.0
Y1075,0.0
Y1076,0.0
Y1077,0.0
Y1078,0.0
Y1079,0.0
Y1080,0.0
Y1081,0.0
Y1082,0.0
Y1083,0.0
Y1084,0.0
Y1085,0.0
Y1086,0.0
Y1087,0.0
Y1088,0.0
Y1089,0.0
Y1090,0.0
Y1091,0.0
Y1092,0.0
Y1093,0.0
Y1094,0.0
Y1095,0.0
Y1096,0.0
Y1097,0.0
Y1098,0.0
Y1099,0.0
Y1100,0.0
Y1101,0.0
Y1102,0.0
Y1103,0.0
Y1104,0.0
Y1105,0.0
Y1106,0.0
Y1107,0.0
Y1108,0.0
Y1109,0.0
Y1110,0.0
Y1111,0.0
Y1112,0.0
Y1113,0.0
Y1114,0.0
Y1115,0.0
Y1116,0.0
Y1117,0.0
Y1118,0.0
Y1119,0.0
Y1120,0.0
Y1121,0.0
Y1122,0.0
Y1123,0.0
Y1124,0.0
Y1125,0.0
Y1126,0.0
Y1127,0.0
Y1128,0.0
Y1129,0.0
Y1130,0.0
Y1131,0.0
Y1132,0.0
Y1133,0.0
Y1134,0.0
Y1135,0.0
Y1136,0.0
Y1137,0.0
Y1138,0.0
Y1139,0.0
Y1140,0.0
Y1141,0.0
Y1142,0.0
Y1143,0.0
Y1144,0.0
Y1145,0.0
Y1146,0.0
Y1147,0.0
Y1148,0.0
Y1149,0.0
Y1150,0.0
Y1151,0.0
Y1152,0.0
Y1153,0.0
Y1154,0.19669600930569522
Y1155,0.0
Y1156,0.0
Y1157,0.0
Y1158,0.0
Y1159,0.0
Y1160,0.0
Y1161,0.0
Y1162,0.0
Y1163,0.0
Y1164,0.0
Y1165,0.0
Y1166,0.0
Y1167,0.0
Y1168,0.0
Y1169,0.0
Y1170,0.0
Y1171,43.731467433475736
Y1172,0.0
Y1173,0.0
Y1174,0.0
Y1175,0.0
Y1176,0.0
Y1177,3.8942927476515243
Y1178,4.820397257266168
Y1179,0.0
Y1180,0.0
Y1181,0.0
Y1182,0.0
Y1183,0.0
Y1184,0.0
Y1185,0.0
Y1186,0.0
Y1187,0.0
Y1188,0.0
Y1189,0.0
Y1190,0.0
Y1191,0.0
Y1192,0.0
Y1193,0.0
Y1194,0.0
Y1195,0.0
Y1196,0.0
Y1197,0.0
Y1198,0.0
Y1199,0.0
Y1200,0.0
Y1201,0.0
Y1202,0.0
Y1203,0.0
Y1204,0.0
Y1205,0.0
Y1206,0.0
Y1207,0.0
Y1208,0.0
Y1209,0.0
Y1210,0.0
Y1211,0.0
Y1212,0.0
Y1213,0.0
Y1214,0.0
Y1215,0.0
Y1216,0.0
Y1217,0.0
Y1218,0.0
Y1219,0.0
Y1220,0.0
Y1221,0.0
Y1222,0.0
Y1223,0.0
Y1224,0.0
Y1225,0.0
Y1226,0.0
Y1227,0.0
Y1228,0.0
Y1229,0.0
Y1230,0.0
Y1231,0.0
Y1232,0.0
Y1233,0.0
Y1234,0.0
Y1235,0.0
Y1236,0.0
Y1237,0.0
Y1238,0.0
Y1239,0.0
Y1240,0.0
Y1241,0.0
Y1242,0.0
Y1243,0.0
Y1244,0.0
Y1245,0.0
Y1246,0.0
Y1247,0.0
Y1248,0.0
Y1249,0.0
Y1250,0.0
Y1251,0.0
Y1252,0.0
Y1253,0.0
Y1254,0.0
Y1255,0.0
Y1256,0.0
Y1257,0.0
Y1258,0.0
Y1259,0.0
Y1260,1.5837813633882485
Y1261,1.393083188763483
Y1262,0.0
Y1263,0.0
Y1264,1.0788226298655275
Y1265,0.0
Y1266,0.0
Y1267,0.0
Y1268,0.0
Y1269,0.0
Y1270,0.0
Y1271,0.0
Y1272,0.0
Y1273,0.0
Y1274,0.13693720397942266
Y1275,2.6185538653957625
Y1276,0.0
Y1277,0.0
Y1278,0.0
Y1279,0.0
Y1280,0.0
Y1281,0.0
Y1282,0.0
Y1283,0.0
Y1284,0.0
Y1285,0.0
Y1286,0.0
Y1287,0.0
Y1288,0.0
Y1289,0.0
Y1290,0.0
Y1291,0.0
Y1292,0.0
Y1293,1.3144320771077769
Y1294,0.0
Y1295,0.0
Y1296,0.0
Y1297,0.0
Y1298,0.0
Y1299,0.0
Y1300,0.0
Y1301,0.0
Y1302,0.0
Y1303,0.0
Y1304,0.0
Y1305,0.0
Y1306,0.0
Y1307,0.0
Y1308,0.0
Y1309,0.0
Y1310,0.0
Y1311,0.0
Y1312,0.0
Y1313,0.0
Y1314,0.0
Y1315,0.0
Y1316,0.0
Y1317,0.0
Y1318,0.0
Y1319,0.0
Y1320,0.0
Y1321,0.0
Y1322,0.0
Y1323,0.0
Y1324,0.0
Y1325,0.0
Y1326,0.0
Y1327,0.0
Y1328,0.0
Y1329,0.0
Y1330,0.0
Y1331,0.0
Y1332,0.0
Y1333,0.0
Y1334,0.0
Y1335,0.0
Y1336,0.0
Y1337,0.0
Y1338,0.0
Y1339,0.0
Y1340,0.0
Y1341,0.0
Y1342,0.0
Y1343,0.0
Y1344,0.0
Y1345,0.0
Y1346,0.0
Y1347,0.0
Y1348,0.0
Y1349,0.0
Y1350,0.0
Y1351,0.0
Y1352,0.0
Y1353,0.0
Y1354,0.0
Y1355,0.0
Y1356,0.0
Y1357,0.0
Y1358,0.0
Y1359,0.0
Y1360,0.0
Y1361,0.0
Y1362,0.0
Y1363,0.0
Y1364,0.0
Y1365,0.0
Y1366,0.0
Y1367,0.0
Y1368,0.0
Y1369,0.0
Y1370,0.0
Y1371,0.0
Y1372,0.0
Y1373,0.0
Y1374,0.0
Y1375,0.0
Y1376,0.0
Y1377,0.0
Y1378,0.0
Y1379,0.0
Y1380,0.0
Y1381,0.0
Y1382,0.0
Y1383,0.0
Y1384,0.0
Y1385,0.0
Y1386,0.0
Y1387,0.0
Y1388,0.0
Y1389,0.0
Y1390,0.0
Y1391,0.0
Y1392,0.0
Y1393,0.0
Y1394,0.0
Y1395,0.0
Y1396,0.0
Y1397,0.0
Y1398,0.0
Y1399,0.0
Y1400,0.0
Y1401,0.0
Y1402,0.0
Y1403,0.0
Y1404,0.0
Y1405,0.0
Y1406,0.0
Y1407,0.0
Y1408,0.0
Y1409,0.0
Y1410,0.0
Y1411,0.0
Y1412,0.0
Y1413,0.0
Y1414,0.0
Y1415,0.0
Y1416,0.0
Y1417,0.0
Y1418,0.0
Y1419,0.0
Y1420,0.0
Y1421,0.0
Y1422,0.0
Y1423,0.0
Y1424,0.0
Y1425,0.0
Y1426,0.0
Y1427,0.0
Y1428,0.0
Y1429,0.0
Y1430,0.0
Y1431,0.0
Y1432,0.0
Y1433,0.0
Y1434,0.0
Y1435,0.0
Y1436,0.0
Y1437,0.0
Y1438,0.0
Y1439,0.0
Y1440,0.0
Y1441,0.0
Y1442,0.0
Y1443,0.0
Y1444,0.0
Y1445,0.0
Y1446,0.0
Y1447,0.0
Y1448,0.0
Y1449,0.0
Y1450,0.0
Y1451,0.0
Y1452,0.0
Y1453,0.0
Y1454,0.0
Y1455,0.0
Y1456,0.0
Y1457,0.0
Y1458,0.0
Y1459,0.0
Y1460,0.0
Y1461,0.0
Y1462,0.0
Y1463,0.0
Y1464,0.0
Y1465,0.0
Y1466,0.0
Y1467,0.0
Y1468,0.0
Y1469,0.0
Y1470,0.0
Y1471,0.0
Y1472,0.0
Y1473,0.0
Y1474,0.0
Y1475,0.0
Y1476,0.0
Y1477,0.0
Y1478,0.0
Y1479,0.0
Y1480,0.0
Y1481,0.0
Y1482,0.0
Y1483,0.0
Y1484,0.0
Y1485,0.0
Y1486,0.0
Y1487,0.0
Y1488,0.0
Y1489,0.0
Y1490,0.0
Y1491,0.0
Y1492,0.0
Y1493,0.0
Y1494,0.0
Y1495,0.0
Y1496,0.0
Y1497,0.0
Y1498,0.0
Y1499,0.0
Y1500,0.0
Y1501,0.0
Y1502,0.0
Y1503,0.0
Y1504,0.0
Y1505,0.0
Y1506,0.0
Y1507,0.0
Y1508,0.0
Y1509,0.0
Y1510,0.0
Y1511,0.0
Y1512,0.0
Y1513,0.0
Y1514,0.0
Y1515,0.0
Y1516,0.0
Y1517,0.0
Y1518,0.0
Y1519,0.0
Y1520,0.0
Y1521,0.0
Y1522,0.0
Y1523,0.0
Y1524,0.0
Y1525,0.0
Y1526,0.0
Y1527,0.0
Y1528,0.0
Y1529,0.0
Y1530,0.0
Y1531,0.0
Y1532,0.0
Y1533,0.0
Y1534,0.0
Y1535,0.0
Y1536,0.0
Y1537,0.0
Y1538,0.0
Y1539,0.0
Y1540,0.0
Y1541,0.0
Y1542,0.0
Y1543,0.0
Y1544,0.0
Y1545,0.0
Y1546,0.0
Y1547,0.0
Y1548,0.0
Y1549,0.0
Y1550,0.0
Y1551,0.0
Y1552,0.0
Y1553,0.0
Y1554,0.0
Y1555,0.0
Y1556,0.0
Y1557,0.0
Y1558,0.0
Y1559,0.0
Y1560,0.0
Y1561,0.0
Y1562,0.0
Y1563,0.0
Y1564,0.0
Y1565,0.0
Y1566,0.0
Y1567,0.0
Y1568,0.0
Y1569,0.0
Y1570,0.0
Y1571,0.0
Y1572,0.0
Y1573,0.0
Y1574,0.0
Y1575,0.0
Y1576,0.0
Y1577,0.0
Y1578,0.0
Y1579,0.0
Y1580,0.0
Y1581,0.0
Y1582,0.0
Y1583,0.0
Y1584,0.0
Y1585,0.0
Y1586,0.0
Y1587,0.0
Y1588,0.0
Y1589,0.0
Y1590,0.0
Y1591,0.0
Y1592,0.0
Y1593,0.0
Y1594,0.0
Y1595,0.0
Y1596,0.0
Y1597,0.6001971295446463
Y1598,0.0
Y1599,0.0
Y1600,0.0
Y1601,0.0
Y1602,0.0
Y1603,0.0
Y1604,0.0
Y1605,0.0
Y1606,0.0
Y1607,0.0
Y1608,0.0
Y1609,0.0
Y1610,0.0
Y1611,0.0
Y1612,0.0
Y1613,0.0
Y1614,0.0
Y1615,0.0
Y1616,0.0
Y1617,0.0
Y1618,0.0
Y1619,0.0
Y1620,0.0
Y1621,0.0
Y1622,0.0
Y1623,0.0
Y1624,0.0
Y1625,0.0
Y1626,0.0
Y1627,0.0
Y1628,0.0
Y1629,0.0
Y1630,0.5073539470247321
Y1631,0.0
